2023-04-19 11:37:53,494:INFO:Row: ['uniform', '1000', '0', '28.77443105'], Mean: 14.425891212958177, Standard deviation: 8.265355383213688, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,086:INFO:Row: ['uniform', '1000', '0', '35.08576245'], Mean: 17.659333282557775, Standard deviation: 10.419936900110637, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,087:INFO:Row: ['poisson', '1000', '31', ''], Mean: 31.035, Standard deviation: 5.40016434935086, Time elapsed: 0.000084 seconds
2023-04-19 11:38:00,087:INFO:Row: ['poisson', '10000', '2', ''], Mean: 2.0061, Standard deviation: 1.4207965336387895, Time elapsed: 0.017352 seconds
2023-04-19 11:38:00,088:INFO:Row: ['binomial', '10000', '948', '0.603257283'], Mean: 572.0854, Standard deviation: 15.109854626699754, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['binomial', '1000', '191', '0.76919322'], Mean: 147.002, Standard deviation: 5.8062032344725925, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['uniform', '100000', '0', '23.01156502'], Mean: 11.500357495971747, Standard deviation: 6.637851102100979, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['uniform', '1000', '0', '18.74198017'], Mean: 9.433907939976056, Standard deviation: 5.40317723672975, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['normal', '10000', '28.59716297', '44.27564192'], Mean: 28.463863455428875, Standard deviation: 44.16556615303226, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['poisson', '100000', '2', ''], Mean: 2.00364, Standard deviation: 1.4185438838470947, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['poisson', '10000', '90', ''], Mean: 89.9147, Standard deviation: 9.403553791519458, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['normal', '1000', '90.7637812', '11.1041327'], Mean: 90.68743616526035, Standard deviation: 11.49270388096801, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,088:INFO:Row: ['poisson', '100000', '5', ''], Mean: 4.9991, Standard deviation: 2.233194839238171, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,103:INFO:Row: ['normal', '1000', '73.17672365', '40.26149205'], Mean: 73.35275044188218, Standard deviation: 39.38799687170415, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,103:INFO:Row: ['uniform', '100000', '0', '5.044367271'], Mean: 2.523183542563285, Standard deviation: 1.4582398634272544, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,103:INFO:Row: ['weibull', '100000', '0.35629467', ''], Mean: 4.834550776459706, Standard deviation: 18.983544783130448, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['binomial', '100000', '389', '0.288945396'], Mean: 112.41195, Standard deviation: 8.922734289302804, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['binomial', '10000', '359', '0.560435888'], Mean: 201.0391, Standard deviation: 9.483890087406117, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['normal', '1000', '16.40425579', '48.12071445'], Mean: 15.66684239051291, Standard deviation: 48.869635337637305, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['poisson', '1000', '87', ''], Mean: 86.82, Standard deviation: 9.084800493131372, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['weibull', '1000', '0.787545193', ''], Mean: 1.1952481145665552, Standard deviation: 1.5455952968684872, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['weibull', '1000', '0.365180741', ''], Mean: 4.727509640368797, Standard deviation: 27.482382475706324, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['weibull', '1000', '0.486099065', ''], Mean: 1.8054762857691193, Standard deviation: 3.9062177086172807, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['binomial', '1000', '70', '0.896469977'], Mean: 62.696, Standard deviation: 2.50471235873503, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,119:INFO:Row: ['binomial', '10000', '546', '0.429869761'], Mean: 234.5797, Standard deviation: 11.60252765176623, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,128:INFO:Row: ['weibull', '1000', '0.555365013', ''], Mean: 1.633816641584372, Standard deviation: 2.8932024819256483, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,128:INFO:Row: ['poisson', '100000', '55', ''], Mean: 54.99314, Standard deviation: 7.443070128676741, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,128:INFO:Row: ['poisson', '10000', '44', ''], Mean: 44.0421, Standard deviation: 6.683122592770538, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,128:INFO:Row: ['binomial', '10000', '235', '0.386373314'], Mean: 90.7839, Standard deviation: 7.47158622984437, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,128:INFO:Row: ['uniform', '10000', '0', '5.331239267'], Mean: 2.66285659694778, Standard deviation: 1.5518636348607193, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,128:INFO:Row: ['weibull', '100000', '0.007403997', ''], Mean: 4.81460563122264e+143, Standard deviation: 1.5225024285675213e+146, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,144:INFO:Row: ['poisson', '10000', '12', ''], Mean: 12.0111, Standard deviation: 3.465252774329746, Time elapsed: 0.000503 seconds
2023-04-19 11:38:00,144:INFO:Row: ['binomial', '10000', '44', '0.285884057'], Mean: 12.5908, Standard deviation: 3.003490529367456, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,144:INFO:Row: ['binomial', '10000', '965', '0.710790464'], Mean: 685.8589, Standard deviation: 14.02212504544158, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,144:INFO:Row: ['weibull', '10000', '0.108136292', ''], Mean: 467185.48694530095, Standard deviation: 18288444.091618884, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,144:INFO:Row: ['uniform', '100000', '0', '6.025479877'], Mean: 3.012867848698045, Standard deviation: 1.7389088958123058, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,144:INFO:Row: ['binomial', '10000', '471', '0.054826999'], Mean: 25.8349, Standard deviation: 4.921751922842109, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,144:INFO:Row: ['poisson', '1000', '3', ''], Mean: 2.893, Standard deviation: 1.75941780143319, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,156:INFO:Row: ['poisson', '100000', '65', ''], Mean: 65.00365, Standard deviation: 8.075592651781044, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,156:INFO:Row: ['uniform', '1000', '0', '38.63273279'], Mean: 18.858365922781534, Standard deviation: 11.183744021517478, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,156:INFO:Row: ['weibull', '100000', '0.269359054', ''], Mean: 15.561808835571314, Standard deviation: 99.3988103399823, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,156:INFO:Row: ['weibull', '1000', '0.52984055', ''], Mean: 1.9356828176985768, Standard deviation: 4.677699575807225, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,156:INFO:Row: ['normal', '100000', '41.31359513', '10.51598444'], Mean: 41.379161772396564, Standard deviation: 10.55745053043581, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['poisson', '100000', '41', ''], Mean: 41.03816, Standard deviation: 6.416398040520865, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['uniform', '100000', '0', '1.555016559'], Mean: 0.776954875314768, Standard deviation: 0.4484762756350417, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['binomial', '10000', '526', '0.361425409'], Mean: 190.1024, Standard deviation: 10.943980730977188, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['weibull', '10000', '0.769193184', ''], Mean: 1.1624576921141982, Standard deviation: 1.508736158579618, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['poisson', '1000', '85', ''], Mean: 84.981, Standard deviation: 9.208183262728866, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['normal', '10000', '38.42420668', '9.11757018'], Mean: 38.3452354038687, Standard deviation: 9.216130213225536, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['binomial', '1000', '305', '0.566204502'], Mean: 172.372, Standard deviation: 8.589273310356354, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,170:INFO:Row: ['poisson', '1000', '4', ''], Mean: 4.023, Standard deviation: 1.9247002364004635, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,181:INFO:Row: ['binomial', '1000', '471', '0.712194201'], Mean: 335.28, Standard deviation: 9.909571130982409, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,181:INFO:Row: ['normal', '1000', '79.33467527', '1.533228914'], Mean: 79.38530393308899, Standard deviation: 1.5308183408678788, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,181:INFO:Row: ['binomial', '100000', '96', '0.032721114'], Mean: 3.13547, Standard deviation: 1.7442986782945173, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,181:INFO:Row: ['uniform', '100000', '0', '36.35143249'], Mean: 18.147466960324472, Standard deviation: 10.484443922596828, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,181:INFO:Row: ['normal', '1000', '31.04362336', '24.97869269'], Mean: 30.59932425027411, Standard deviation: 24.35185765367972, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,181:INFO:Row: ['weibull', '10000', '0.245800806', ''], Mean: 30.778469870243647, Standard deviation: 337.0348151821613, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,194:INFO:Row: ['binomial', '100000', '400', '0.05240287'], Mean: 20.95267, Standard deviation: 4.472635673861666, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,199:INFO:Row: ['binomial', '100000', '711', '0.53687459'], Mean: 381.74495, Standard deviation: 13.326614705074206, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,199:INFO:Row: ['binomial', '1000', '149', '0.846553356'], Mean: 126.184, Standard deviation: 4.377001713502064, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,199:INFO:Row: ['uniform', '100000', '0', '9.933024375'], Mean: 4.956788127959546, Standard deviation: 2.869431547398201, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,204:INFO:Row: ['binomial', '1000', '324', '0.676145388'], Mean: 219.313, Standard deviation: 8.445177973257875, Time elapsed: 0.000503 seconds
2023-04-19 11:38:00,205:INFO:Row: ['normal', '10000', '97.13158653', '15.75913037'], Mean: 97.23547133022119, Standard deviation: 15.736980741513314, Time elapsed: 0.000054 seconds
2023-04-19 11:38:00,206:INFO:Row: ['normal', '10000', '63.37636882', '3.816863317'], Mean: 63.42923061674471, Standard deviation: 3.85177600786646, Time elapsed: 0.000528 seconds
2023-04-19 11:38:00,206:INFO:Row: ['uniform', '1000', '0', '26.71457602'], Mean: 13.563371437917295, Standard deviation: 7.67384219265617, Time elapsed: 0.000528 seconds
2023-04-19 11:38:00,206:INFO:Row: ['uniform', '100000', '0', '2.975419295'], Mean: 1.4846539350202514, Standard deviation: 0.8580577208503617, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,206:INFO:Row: ['weibull', '1000', '0.959244252', ''], Mean: 0.9504611406714459, Standard deviation: 0.9642407731512711, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,206:INFO:Row: ['uniform', '100000', '0', '14.48339861'], Mean: 7.222869919598369, Standard deviation: 4.180410482657287, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,212:INFO:Row: ['uniform', '1000', '0', '11.37067645'], Mean: 5.590476245392409, Standard deviation: 3.1827354831472854, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,212:INFO:Row: ['poisson', '100000', '18', ''], Mean: 18.00582, Standard deviation: 4.244778690061474, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,212:INFO:Row: ['binomial', '1000', '865', '0.318293292'], Mean: 274.716, Standard deviation: 13.567436898692398, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,212:INFO:Row: ['uniform', '100000', '0', '9.181305472'], Mean: 4.5857717543159096, Standard deviation: 2.652378758089647, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,220:INFO:Row: ['binomial', '1000', '292', '0.2654938'], Mean: 76.947, Standard deviation: 7.400958789238054, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,220:INFO:Row: ['weibull', '100000', '0.788850956', ''], Mean: 1.1476711798806953, Standard deviation: 1.4698100135030872, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,220:INFO:Row: ['weibull', '10000', '0.408584121', ''], Mean: 3.102710260536238, Standard deviation: 10.06202148009131, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,220:INFO:Row: ['uniform', '10000', '0', '1.408014834'], Mean: 0.7076463543040618, Standard deviation: 0.40611259840836533, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,220:INFO:Row: ['normal', '10000', '52.33584809', '25.93467503'], Mean: 52.455371329103436, Standard deviation: 25.824824418805687, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,224:INFO:Row: ['uniform', '10000', '0', '36.30851317'], Mean: 18.24331545391865, Standard deviation: 10.483176473067015, Time elapsed: 0.004377 seconds
2023-04-19 11:38:00,224:INFO:Row: ['uniform', '1000', '0', '41.39890931'], Mean: 19.959103932994722, Standard deviation: 12.177337306017064, Time elapsed: 0.004377 seconds
2023-04-19 11:38:00,225:INFO:Row: ['uniform', '100000', '0', '34.28205093'], Mean: 17.185840500480786, Standard deviation: 9.89437631840716, Time elapsed: 0.004874 seconds
2023-04-19 11:38:00,225:INFO:Row: ['weibull', '1000', '0.057610835', ''], Mean: 1407461468961084.8, Standard deviation: 4.410717286855824e+16, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['uniform', '10000', '0', '24.93616924'], Mean: 12.306109851777142, Standard deviation: 7.178452756993263, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['binomial', '1000', '672', '0.503979322'], Mean: 339.202, Standard deviation: 12.422688758879858, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['poisson', '10000', '57', ''], Mean: 56.9677, Standard deviation: 7.5564050123057855, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['normal', '1000', '46.09064092', '27.04511401'], Mean: 45.480626977294506, Standard deviation: 26.778014738992315, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['uniform', '10000', '0', '33.22424967'], Mean: 16.48078592271316, Standard deviation: 9.62263037209538, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['uniform', '1000', '0', '26.14760472'], Mean: 12.945171766101755, Standard deviation: 7.60902117792536, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['binomial', '100000', '754', '0.914006274'], Mean: 689.13222, Standard deviation: 7.699759598299156, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['normal', '100000', '93.67642952', '5.199289954'], Mean: 93.66849973582173, Standard deviation: 5.20214616229115, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['uniform', '1000', '0', '29.09047994'], Mean: 14.135609746455431, Standard deviation: 8.391069984075331, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['normal', '10000', '26.19599832', '33.50821953'], Mean: 26.24036166417106, Standard deviation: 33.52752095538386, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['uniform', '1000', '0', '6.049357875'], Mean: 3.0194226968461546, Standard deviation: 1.7711532247152646, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,225:INFO:Row: ['weibull', '10000', '0.937924095', ''], Mean: 1.0250209591834827, Standard deviation: 1.0688043182165463, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['normal', '100000', '44.9103559', '15.73479401'], Mean: 44.9214845874572, Standard deviation: 15.7484842857618, Time elapsed: 0.015932 seconds
2023-04-19 11:38:00,241:INFO:Row: ['normal', '100000', '8.163716615', '45.91235505'], Mean: 7.965484689541794, Standard deviation: 45.93588576287675, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['weibull', '10000', '0.836022331', ''], Mean: 1.0919822195258229, Standard deviation: 1.332473408229414, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['weibull', '1000', '0.904895144', ''], Mean: 1.0136444420772321, Standard deviation: 1.1140067967235585, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['weibull', '1000', '0.210200217', ''], Mean: 83.02440098573683, Standard deviation: 1294.6660520678813, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['uniform', '1000', '0', '8.5148946'], Mean: 4.283991067620408, Standard deviation: 2.4300962130919377, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['uniform', '10000', '0', '11.53722969'], Mean: 5.752829485152622, Standard deviation: 3.317423376879209, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['normal', '10000', '43.70900351', '33.75714125'], Mean: 43.565723221606895, Standard deviation: 33.70306791468876, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['uniform', '100000', '0', '34.28045535'], Mean: 17.114585752745935, Standard deviation: 9.91716573889134, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['normal', '100000', '40.91145699', '44.77250676'], Mean: 40.84461686420718, Standard deviation: 44.79503766385556, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['uniform', '1000', '0', '30.66046145'], Mean: 15.260738030388191, Standard deviation: 8.807762360440053, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,241:INFO:Row: ['normal', '10000', '60.51559725', '6.266015376'], Mean: 60.46968512659365, Standard deviation: 6.339355465003758, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,257:INFO:Row: ['uniform', '10000', '0', '42.25875287'], Mean: 21.22687288766326, Standard deviation: 12.22438119755441, Time elapsed: 0.016045 seconds
2023-04-19 11:38:00,257:INFO:Row: ['weibull', '10000', '0.360958825', ''], Mean: 4.702817137939991, Standard deviation: 21.41571001585152, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,257:INFO:Row: ['uniform', '1000', '0', '9.538540579'], Mean: 4.752109305805046, Standard deviation: 2.8021616507142797, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,257:INFO:Row: ['uniform', '10000', '0', '48.92708252'], Mean: 24.692044440440466, Standard deviation: 14.147547266061691, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,257:INFO:Row: ['normal', '100000', '6.96376432', '16.76009782'], Mean: 6.992314338952407, Standard deviation: 16.778131772437394, Time elapsed: 0.000000 seconds
2023-04-19 11:38:00,257:INFO:Row: ['uniform', '10000', '0', '39.38065382'], Mean: 19.907592483654074, Standard deviation: 11.278124220343745, Time elapsed: 0.000000 seconds
